纬度：4047.533,经度：11141.856,日期：17年05月10日,时间：01时32分38秒,海拔：1108米
,纬度：4048.051,经度：11141.540,日期：17年05月10日,时间：01时39分39秒,海拔：1068米
,纬度：4048.054,经度：11141.538,日期：17年05月10日,时间：01时39分40秒,海拔：1067米
,纬度：4048.058,经度：11141.535,日期：17年05月10日,时间：01时39分41秒,海拔：1067米
,纬度：4048.063,经度：11141.533,日期：17年05月10日,时间：01时39分42秒,海拔：1067米
,纬度：4048.072,经度：11141.529,日期：17年05月10日,时间：01时39分44秒,海拔：1067米
,纬度：4048.076,经度：11141.527,日期：17年05月10日,时间：01时39分45秒,海拔：1067米
,纬度：4048.081,经度：11141.526,日期：17年05月10日,时间：01时39分46秒,海拔：1068米
,纬度：4048.081,经度：11141.526,日期：17年05月10日,时间：01时39分46秒,海拔：1068米
,纬度：4048.092,经度：11141.523,日期：17年05月10日,时间：01时39分48秒,海拔：1068米
,纬度：4048.092,经度：11141.523,日期：17年05月10日,时间：01时39分48秒,海拔：1069米
,纬度：4048.103,经度：11141.519,日期：17年05月10日,时间：01时39分50秒,海拔：1069米
,纬度：4048.103,经度：11141.519,日期：17年05月10日,时间：01时39分50秒,海拔：1070米
,纬度：4048.108,经度：11141.516,日期：17年05月10日,时间：01时39分51秒,海拔：1070米
,纬度：4048.113,经度：11141.513,日期：17年05月10日,时间：01时39分52秒,海拔：1070米
,纬度：4048.119,经度：11141.510,日期：17年05月10日,时间：01时39分53秒,海拔：1070米
,纬度：4048.131,经度：11141.505,日期：17年05月10日,时间：01时39分55秒,海拔：1070米
,纬度：4048.131,经度：11141.505,日期：17年05月10日,时间：01时39分55秒,海拔：1069米
,纬度：4048.137,经度：11141.502,日期：17年05月10日,时间：01时39分56秒,海拔：1069米
,纬度：4048.142,经度：11141.499,日期：17年05月10日,时间：01时39分57秒,海拔：1070米
,纬度：4048.148,经度：11141.496,日期：17年05月10日,时间：01时39分58秒,海拔：1070米
,纬度：4048.153,经度：11141.494,日期：17年05月10日,时间：01时39分59秒,海拔：1070米
,纬度：4048.158,经度：11141.492,日期：17年05月10日,时间：01时40分00秒,海拔：1070米
,纬度：4048.168,经度：11141.488,日期：17年05月10日,时间：01时40分02秒,海拔：1070米
,纬度：4048.168,经度：11141.488,日期：17年05月10日,时间：01时40分02秒,海拔：1069米
,纬度：4048.178,经度：11141.483,日期：17年05月10日,时间：01时40分04秒,海拔：1069米
,纬度：4048.178,经度：11141.483,日期：17年05月10日,时间：01时40分04秒,海拔：1070米
,纬度：4048.183,经度：11141.481,日期：17年05月10日,时间：01时40分05秒,海拔：1069米
,纬度：4048.189,经度：11141.478,日期：17年05月10日,时间：01时40分06秒,海拔：1069米
,纬度：4048.193,经度：11141.476,日期：17年05月10日,时间：01时40分07秒,海拔：1069米
,纬度：4048.198,经度：11141.473,日期：17年05月10日,时间：01时40分08秒,海拔：1069米
,纬度：4048.203,经度：11141.471,日期：17年05月10日,时间：01时40分09秒,海拔：1070米
,纬度：4048.207,经度：11141.469,日期：17年05月10日,时间：01时40分10秒,海拔：1070米
,纬度：4048.212,经度：11141.466,日期：17年05月10日,时间：01时40分11秒,海拔：1070米
,纬度：4048.216,经度：11141.464,日期：17年05月10日,时间：01时40分12秒,海拔：1070米
,纬度：4048.221,经度：11141.462,日期：17年05月10日,时间：01时40分13秒,海拔：1070米
,纬度：4048.225,经度：11141.460,日期：17年05月10日,时间：01时40分14秒,海拔：1070米
,纬度：4048.235,经度：11141.455,日期：17年05月10日,时间：01时40分16秒,海拔：1071米
,纬度：4048.235,经度：11141.455,日期：17年05月10日,时间：01时40分16秒,海拔：1070米
,纬度：4048.240,经度：11141.452,日期：17年05月10日,时间：01时40分17秒,海拔：1071米
,纬度：4048.250,经度：11141.447,日期：17年05月10日,时间：01时40分19秒,海拔：1071米
,纬度：4048.250,经度：11141.447,日期：17年05月10日,时间：01时40分19秒,海拔：1071米
,纬度：4048.255,经度：11141.445,日期：17年05月10日,时间：01时40分20秒,海拔：1071米
,纬度：4048.262,经度：11141.441,日期：17年05月10日,时间：01时40分22秒,海拔：1071米
,纬度：4048.262,经度：11141.441,日期：17年05月10日,时间：01时40分22秒,海拔：1071米
,纬度：4048.265,经度：11141.439,日期：17年05月10日,时间：01时40分23秒,海拔：1071米
,纬度：4048.268,经度：11141.438,日期：17年05月10日,时间：01时40分24秒,海拔：1071米
,纬度：4048.270,经度：11141.438,日期：17年05月10日,时间：01时40分25秒,海拔：1071米
,纬度：4048.272,经度：11141.438,日期：17年05月10日,时间：01时40分26秒,海拔：1070米
,纬度：4048.273,经度：11141.438,日期：17年05月10日,时间：01时40分28秒,海拔：1070米
,纬度：4048.273,经度：11141.438,日期：17年05月10日,时间：01时40分29秒,海拔：1070米
,纬度：4048.273,经度：11141.438,日期：17年05月10日,时间：01时40分29秒,海拔：1070米
,纬度：4048.273,经度：11141.438,日期：17年05月10日,时间：01时40分30秒,海拔：1070米
,纬度：4048.273,经度：11141.437,日期：17年05月10日,时间：01时40分31秒,海拔：1070米
,纬度：4048.273,经度：11141.437,日期：17年05月10日,时间：01时40分32秒,海拔：1070米
,纬度：4048.273,经度：11141.437,日期：17年05月10日,时间：01时40分34秒,海拔：1070米
,纬度：4048.273,经度：11141.437,日期：17年05月10日,时间：01时40分34秒,海拔：1070米
,纬度：4048.273,经度：11141.437,日期：17年05月10日,时间：01时40分35秒,海拔：1070米
,纬度：4048.273,经度：11141.437,日期：17年05月10日,时间：01时40分36秒,海拔：1070米
,纬度：4048.273,经度：11141.436,日期：17年05月10日,时间：01时40分37秒,海拔：1070米
,纬度：4048.273,经度：11141.436,日期：17年05月10日,时间：01时40分38秒,海拔：1070米
,纬度：4048.273,经度：11141.436,日期：17年05月10日,时间：01时40分39秒,海拔：1070米
,纬度：4048.273,经度：11141.436,日期：17年05月10日,时间：01时40分40秒,海拔：1070米
,纬度：4048.273,经度：11141.436,日期：17年05月10日,时间：01时40分41秒,海拔：1070米
,纬度：4048.273,经度：11141.435,日期：17年05月10日,时间：01时40分42秒,海拔：1070米
,纬度：4048.272,经度：11141.434,日期：17年05月10日,时间：01时40分43秒,海拔：1069米
,纬度：4048.270,经度：11141.433,日期：17年05月10日,时间：01时40分44秒,海拔：1069米
,纬度：4048.268,经度：11141.434,日期：17年05月10日,时间：01时40分45秒,海拔：1068米
,纬度：4048.266,经度：11141.436,日期：17年05月10日,时间：01时40分46秒,海拔：1068米
,纬度：4048.263,经度：11141.437,日期：17年05月10日,时间：01时40分47秒,海拔：1067米
,纬度：4048.260,经度：11141.439,日期：17年05月10日,时间：01时40分48秒,海拔：1066米
,纬度：4048.257,经度：11141.440,日期：17年05月10日,时间：01时40分49秒,海拔：1065米
,纬度：4048.254,经度：11141.442,日期：17年05月10日,时间：01时40分50秒,海拔：1065米
,纬度：4048.250,经度：11141.444,日期：17年05月10日,时间：01时40分51秒,海拔：1064米
,纬度：4048.247,经度：11141.445,日期：17年05月10日,时间：01时40分52秒,海拔：1064米
,纬度：4048.243,经度：11141.447,日期：17年05月10日,时间：01时40分53秒,海拔：1063米
,纬度：4048.240,经度：11141.448,日期：17年05月10日,时间：01时40分54秒,海拔：1062米
,纬度：4048.236,经度：11141.450,日期：17年05月10日,时间：01时40分55秒,海拔：1062米
,纬度：4048.232,经度：11141.451,日期：17年05月10日,时间：01时40分56秒,海拔：1061米
,纬度：4048.229,经度：11141.452,日期：17年05月10日,时间：01时40分57秒,海拔：1060米
,纬度：4048.226,经度：11141.453,日期：17年05月10日,时间：01时40分58秒,海拔：1060米
,纬度：4048.223,经度：11141.454,日期：17年05月10日,时间：01时40分59秒,海拔：1059米
,纬度：4048.220,经度：11141.454,日期：17年05月10日,时间：01时41分00秒,海拔：1058米
,纬度：4048.219,经度：11141.454,日期：17年05月10日,时间：01时41分01秒,海拔：1058米
,纬度：4048.218,经度：11141.454,日期：17年05月10日,时间：01时41分02秒,海拔：1058米
,纬度：4048.217,经度：11141.454,日期：17年05月10日,时间：01时41分03秒,海拔：1057米
,纬度：4048.216,经度：11141.453,日期：17年05月10日,时间：01时41分04秒,海拔：1057米
,纬度：4048.215,经度：11141.452,日期：17年05月10日,时间：01时41分05秒,海拔：1056米
,纬度：4048.214,经度：11141.451,日期：17年05月10日,时间：01时41分06秒,海拔：1056米
,纬度：4048.214,经度：11141.450,日期：17年05月10日,时间：01时41分07秒,海拔：1055米
,纬度：4048.213,经度：11141.449,日期：17年05月10日,时间：01时41分08秒,海拔：1055米
,纬度：4048.213,经度：11141.447,日期：17年05月10日,时间：01时41分09秒,海拔：1055米
,纬度：4048.212,经度：11141.445,日期：17年05月10日,时间：01时41分10秒,海拔：1054米
,纬度：4048.212,经度：11141.444,日期：17年05月10日,时间：01时41分11秒,海拔：1054米
,纬度：4048.211,经度：11141.442,日期：17年05月10日,时间：01时41分12秒,海拔：1054米
,纬度：4048.211,经度：11141.442,日期：17年05月10日,时间：01时41分13秒,海拔：1053米
,纬度：4048.211,经度：11141.441,日期：17年05月10日,时间：01时41分15秒,海拔：1054米
,纬度：4048.211,经度：11141.441,日期：17年05月10日,时间：01时41分15秒,海拔：1054米
,纬度：4048.211,经度：11141.441,日期：17年05月10日,时间：01时41分16秒,海拔：1054米
,纬度：4048.211,经度：11141.441,日期：17年05月10日,时间：01时41分17秒,海拔：1054米
,纬度：4048.211,经度：11141.441,日期：17年05月10日,时间：01时41分18秒,海拔：1054米
,纬度：4048.211,经度：11141.441,日期：17年05月10日,时间：01时41分19秒,海拔：1054米
,纬度：4048.210,经度：11141.440,日期：17年05月10日,时间：01时41分20秒,海拔：1054米
,纬度：4048.211,经度：11141.438,日期：17年05月10日,时间：01时41分21秒,海拔：1054米
,纬度：4048.212,经度：11141.430,日期：17年05月10日,时间：01时41分23秒,海拔：1053米
,纬度：4048.212,经度：11141.425,日期：17年05月10日,时间：01时41分24秒,海拔：1053米
,纬度：4048.212,经度：11141.425,日期：17年05月10日,时间：01时41分24秒,海拔：1053米
,纬度：4048.212,经度：11141.421,日期：17年05月10日,时间：01时41分25秒,海拔：1053米
,纬度：4048.211,经度：11141.417,日期：17年05月10日,时间：01时41分26秒,海拔：1053米
,纬度：4048.210,经度：11141.414,日期：17年05月10日,时间：01时41分27秒,海拔：1052米
,纬度：4048.208,经度：11141.412,日期：17年05月10日,时间：01时41分28秒,海拔：1052米
,纬度：4048.207,经度：11141.410,日期：17年05月10日,时间：01时41分29秒,海拔：1052米
,纬度：4048.205,经度：11141.409,日期：17年05月10日,时间：01时41分30秒,海拔：1053米
,纬度：4048.203,经度：11141.408,日期：17年05月10日,时间：01时41分31秒,海拔：1053米
,纬度：4048.201,经度：11141.409,日期：17年05月10日,时间：01时41分32秒,海拔：1052米
,纬度：4048.199,经度：11141.409,日期：17年05月10日,时间：01时41分33秒,海拔：1052米
,纬度：4048.197,经度：11141.410,日期：17年05月10日,时间：01时41分34秒,海拔：1052米
,纬度：4048.195,经度：11141.411,日期：17年05月10日,时间：01时41分35秒,海拔：1051米
,纬度：4048.192,经度：11141.412,日期：17年05月10日,时间：01时41分36秒,海拔：1051米
,纬度：4048.189,经度：11141.413,日期：17年05月10日,时间：01时41分37秒,海拔：1051米
,纬度：4048.186,经度：11141.414,日期：17年05月10日,时间：01时41分38秒,海拔：1051米
,纬度：4048.180,经度：11141.417,日期：17年05月10日,时间：01时41分40秒,海拔：1051米
,纬度：4048.180,经度：11141.417,日期：17年05月10日,时间：01时41分40秒,海拔：1050米
,纬度：4048.177,经度：11141.418,日期：17年05月10日,时间：01时41分41秒,海拔：1050米
,纬度：4048.173,经度：11141.420,日期：17年05月10日,时间：01时41分42秒,海拔：1049米
,纬度：4048.166,经度：11141.423,日期：17年05月10日,时间：01时41分44秒,海拔：1049米
,纬度：4048.166,经度：11141.423,日期：17年05月10日,时间：01时41分44秒,海拔：1049米
,纬度：4048.163,经度：11141.425,日期：17年05月10日,时间：01时41分45秒,海拔：1048米
,纬度：4048.156,经度：11141.427,日期：17年05月10日,时间：01时41分47秒,海拔：1048米
,纬度：4048.152,经度：11141.429,日期：17年05月10日,时间：01时41分48秒,海拔：1047米
,纬度：4048.152,经度：11141.429,日期：17年05月10日,时间：01时41分48秒,海拔：1047米
,纬度：4048.149,经度：11141.430,日期：17年05月10日,时间：01时41分49秒,海拔：1046米
,纬度：4048.145,经度：11141.432,日期：17年05月10日,时间：01时41分50秒,海拔：1046米
,纬度：4048.142,经度：11141.433,日期：17年05月10日,时间：01时41分51秒,海拔：1046米
,纬度：4048.138,经度：11141.435,日期：17年05月10日,时间：01时41分52秒,海拔：1046米
,纬度：4048.134,经度：11141.437,日期：17年05月10日,时间：01时41分53秒,海拔：1045米
,纬度：4048.130,经度：11141.438,日期：17年05月10日,时间：01时41分54秒,海拔：1045米
,纬度：4048.126,经度：11141.440,日期：17年05月10日,时间：01时41分55秒,海拔：1045米
,纬度：4048.123,经度：11141.442,日期：17年05月10日,时间：01时41分56秒,海拔：1045米
,纬度：4048.120,经度：11141.443,日期：17年05月10日,时间：01时41分57秒,海拔：1044米
,纬度：4048.117,经度：11141.444,日期：17年05月10日,时间：01时41分58秒,海拔：1044米
,纬度：4048.114,经度：11141.446,日期：17年05月10日,时间：01时41分59秒,海拔：1044米
,纬度：4048.111,经度：11141.447,日期：17年05月10日,时间：01时42分00秒,海拔：1043米
,纬度：4048.108,经度：11141.448,日期：17年05月10日,时间：01时42分01秒,海拔：1043米
,纬度：4048.105,经度：11141.450,日期：17年05月10日,时间：01时42分02秒,海拔：1043米
,纬度：4048.102,经度：11141.451,日期：17年05月10日,时间：01时42分03秒,海拔：1042米
,纬度：4048.098,经度：11141.452,日期：17年05月10日,时间：01时42分04秒,海拔：1042米
,纬度：4048.096,经度：11141.453,日期：17年05月10日,时间：01时42分05秒,海拔：1042米
,纬度：4048.093,经度：11141.453,日期：17年05月10日,时间：01时42分06秒,海拔：1042米
,纬度：4048.091,经度：11141.452,日期：17年05月10日,时间：01时42分07秒,海拔：1041米
,纬度：4048.088,经度：11141.451,日期：17年05月10日,时间：01时42分08秒,海拔：1041米
,纬度：4048.087,经度：11141.449,日期：17年05月10日,时间：01时42分09秒,海拔：1041米
,纬度：4048.086,经度：11141.446,日期：17年05月10日,时间：01时42分10秒,海拔：1041米
,纬度：4048.085,经度：11141.443,日期：17年05月10日,时间：01时42分11秒,海拔：1042米
,纬度：4048.083,经度：11141.436,日期：17年05月10日,时间：01时42分13秒,海拔：1042米
,纬度：4048.082,经度：11141.433,日期：17年05月10日,时间：01时42分14秒,海拔：1042米
,纬度：4048.082,经度：11141.433,日期：17年05月10日,时间：01时42分14秒,海拔：1041米
,纬度：4048.081,经度：11141.431,日期：17年05月10日,时间：01时42分15秒,海拔：1041米
,纬度：4048.081,经度：11141.428,日期：17年05月10日,时间：01时42分16秒,海拔：1041米
,纬度：4048.079,经度：11141.423,日期：17年05月10日,时间：01时42分18秒,海拔：1041米
,纬度：4048.079,经度：11141.423,日期：17年05月10日,时间：01时42分18秒,海拔：1041米
,纬度：4048.078,经度：11141.419,日期：17年05月10日,时间：01时42分20秒,海拔：1041米
,纬度：4048.078,经度：11141.419,日期：17年05月10日,时间：01时42分20秒,海拔：1042米
,纬度：4048.077,经度：11141.417,日期：17年05月10日,时间：01时42分21秒,海拔：1042米
,纬度：4048.076,经度：11141.414,日期：17年05月10日,时间：01时42分23秒,海拔：1042米
,纬度：4048.076,经度：11141.414,日期：17年05月10日,时间：01时42分23秒,海拔：1042米
,纬度：4048.076,经度：11141.413,日期：17年05月10日,时间：01时42分24秒,海拔：1042米
,纬度：4048.075,经度：11141.411,日期：17年05月10日,时间：01时42分26秒,海拔：1042米
,纬度：4048.075,经度：11141.411,日期：17年05月10日,时间：01时42分26秒,海拔：1043米
,纬度：4048.075,经度：11141.408,日期：17年05月10日,时间：01时42分28秒,海拔：1043米
,纬度：4048.075,经度：11141.408,日期：17年05月10日,时间：01时42分28秒,海拔：1044米
,纬度：4048.074,经度：11141.404,日期：17年05月10日,时间：01时42分30秒,海拔：1044米
,纬度：4048.074,经度：11141.402,日期：17年05月10日,时间：01时42分31秒,海拔：1044米
,纬度：4048.075,经度：11141.401,日期：17年05月10日,时间：01时42分32秒,海拔：1045米
,纬度：4048.075,经度：11141.401,日期：17年05月10日,时间：01时42分32秒,海拔：1045米
,纬度：4048.076,经度：11141.400,日期：17年05月10日,时间：01时42分33秒,海拔：1046米
,纬度：4048.078,经度：11141.400,日期：17年05月10日,时间：01时42分35秒,海拔：1046米
,纬度：4048.078,经度：11141.400,日期：17年05月10日,时间：01时42分35秒,海拔：1047米
,纬度：4048.079,经度：11141.401,日期：17年05月10日,时间：01时42分37秒,海拔：1047米
,纬度：4048.079,经度：11141.401,日期：17年05月10日,时间：01时42分37秒,海拔：1047米
,纬度：4048.080,经度：11141.402,日期：17年05月10日,时间：01时42分39秒,海拔：1048米
,纬度：4048.080,经度：11141.402,日期：17年05月10日,时间：01时42分39秒,海拔：1048米
,纬度：4048.080,经度：11141.403,日期：17年05月10日,时间：01时42分40秒,海拔：1048米
,纬度：4048.080,经度：11141.403,日期：17年05月10日,时间：01时42分41秒,海拔：1049米
,纬度：4048.080,经度：11141.404,日期：17年05月10日,时间：01时42分42秒,海拔：1049米
,纬度：4048.080,经度：11141.405,日期：17年05月10日,时间：01时42分44秒,海拔：1049米
,纬度：4048.080,经度：11141.405,日期：17年05月10日,时间：01时42分44秒,海拔：1049米
,纬度：4048.081,经度：11141.405,日期：17年05月10日,时间：01时42分45秒,海拔：1049米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分47秒,海拔：1049米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分47秒,海拔：1049米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分49秒,海拔：1050米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分50秒,海拔：1050米
,纬度：4048.081,经度：11141.407,日期：17年05月10日,时间：01时42分50秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分52秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分53秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分53秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分55秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分56秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分56秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分58秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时42分58秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分00秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分00秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分02秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分03秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分03秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分05秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分05秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分06秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分07秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分09秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分10秒,海拔：1050米
,纬度：4048.081,经度：11141.408,日期：17年05月10日,时间：01时43分10秒,海拔：1050米
,